TeacherID,ExperienceYears,EducationLevel,PayScheme,BaseSalary,BonusReceived,JobSatisfactionScore,StressLevelScore,RetentionStatus,SchoolID,Region,SchoolType,StudentSES,AvgStudentPerformance,BudgetPerStudent
3577,28,Bachelors,Traditional,68000,0.0,6.775143052876799,2.9096187507717834,Stayed,203,Suburban,Private,Low,80.83051243175277,7202.864852361718
3577,6,Bachelors,Traditional,46000,0.0,7.7747318549373405,5.072548633043267,Stayed,132,Suburban,Private,Medium,70.68562974806028,5921.535644479799
3577,16,Masters,Traditional,61000,0.0,7.082554116803418,4.4608546996082445,Left,264,Urban,Public,High,59.756123586657104,9347.952935664318
3578,30,Bachelors,Traditional,70000,0.0,6.8138547596653485,2.1898727250055035,Stayed,221,Urban,Charter,High,93.14658566673509,6661.189437757257
3578,7,Masters,Traditional,52000,0.0,8.13785003576876,7.706264489779995,Stayed,272,Urban,Private,Medium,55.6413784882056,13352.874624550564
3578,10,Bachelors,Traditional,50000,0.0,9.499865797395657,2.778275721312523,Left,138,Suburban,Public,High,66.77938483794324,7239.797083570217
3578,28,Bachelors,Performance-Based,68000,5432.017083921067,5.734140309824713,8.474060623049152,Stayed,173,Urban,Private,Medium,69.22898290585896,6969.617875602895
3578,15,Masters,Traditional,60000,0.0,8.430748887927216,3.8366839415375162,Stayed,204,Urban,Private,Low,80.53802052034902,11125.938473381142
3579,8,Bachelors,Traditional,48000,0.0,7.419705445685322,5.568055885404528,Stayed,193,Suburban,Charter,High,72.14093744130204,10154.736615295236
3579,5,Bachelors,Performance-Based,45000,1733.9439626137282,4.409044633887516,7.053512953736581,Stayed,221,Urban,Charter,High,93.14658566673509,6661.189437757257
3579,17,Masters,Traditional,62000,0.0,6.5654809728352355,5.31285405437318,Stayed,34,Urban,Charter,High,59.422890710440996,8645.676576975777
3579,16,Masters,Traditional,61000,0.0,6.37997909695122,6.630205157016556,Stayed,67,Rural,Public,High,69.27989878419666,10448.184963620834
3579,5,Bachelors,Traditional,45000,0.0,6.810748793812648,6.8352375253333575,Stayed,64,Urban,Private,High,58.037933759193294,10803.423444197882
3580,10,Bachelors,Performance-Based,50000,4737.756488228202,2.1358148504393473,5.494591002683123,Stayed,249,Urban,Public,High,87.65454240281096,10742.291746742618
3580,20,Masters,Traditional,65000,0.0,8.482537934930281,4.29107822206892,Stayed,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
3580,5,Masters,Traditional,50000,0.0,6.5555589515434445,4.922864571060548,Stayed,75,Suburban,Charter,Low,43.80254895910255,14306.364915023114
3580,2,Bachelors,Traditional,42000,0.0,3.266959438649088,6.229927981094628,Stayed,165,Rural,Charter,High,79.63376129244321,9775.34390061834
3580,2,Bachelors,Traditional,42000,0.0,6.804306081158053,2.8159932068586206,Stayed,283,Suburban,Private,Medium,85.86016816145352,11265.56373221257
3581,25,Bachelors,Traditional,65000,0.0,9.794023826906344,4.3344370264411225,Stayed,183,Urban,Private,High,59.29107501938888,6787.107359484855
3581,20,Masters,Traditional,65000,0.0,10.0,5.725077970712976,Stayed,179,Urban,Private,High,67.35343166762044,16157.761616910477
3581,1,Masters,Performance-Based,46000,2565.315554776347,5.053539229460117,4.653075963696934,Stayed,24,Suburban,Charter,High,55.75251813786544,14184.77455137092
3581,1,Masters,Traditional,46000,0.0,7.530613485523207,5.65852195471032,Stayed,164,Suburban,Charter,Medium,61.7931768164829,10427.959821468445
3581,18,Masters,Performance-Based,63000,6155.654409341385,5.619368894300162,6.340912285570129,Stayed,146,Rural,Private,High,77.81822871777311,11339.345097660076
3582,10,Bachelors,Performance-Based,50000,6870.088252293892,5.290600122502658,6.227678486231591,Stayed,169,Suburban,Charter,High,67.5461188399713,8938.997704778945
3582,4,Bachelors,Traditional,44000,0.0,8.533698447088737,3.643944848036657,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
3582,13,Bachelors,Traditional,53000,0.0,9.142801968246093,4.91299973514749,Stayed,242,Suburban,Private,Low,68.85263558533102,7740.586290684763
3582,30,Bachelors,Traditional,70000,0.0,7.496944706406786,5.1747352713842485,Stayed,26,Suburban,Private,Low,71.10922589709867,7571.622774424535
3582,18,Masters,Traditional,63000,0.0,6.821376155066383,5.3346536790825345,Stayed,208,Suburban,Public,Low,75.1378595091221,8272.018460640367
3583,3,Bachelors,Performance-Based,43000,5285.2351057500155,6.437189878966621,7.750622764987174,Stayed,196,Urban,Private,Medium,73.85317379728836,11077.820087369317
3583,23,Bachelors,Traditional,63000,0.0,7.218073265350734,5.612811955634937,Stayed,140,Rural,Charter,Medium,57.69135683566045,9888.904602206763
3583,8,Bachelors,Performance-Based,48000,5191.697069563063,8.667157146777843,5.827460604355492,Stayed,219,Rural,Charter,Medium,65.14636452170896,10198.664610858452
3583,22,Bachelors,Traditional,62000,0.0,7.588658787242599,1.8068955750923643,Stayed,16,Suburban,Public,Medium,64.37712470759027,10042.007683265518
3583,17,Bachelors,Traditional,57000,0.0,6.572017374578335,4.213916309978342,Stayed,70,Rural,Charter,Low,63.54880245394876,8453.980432289067
3584,28,Bachelors,Traditional,68000,0.0,6.839872261615459,5.3847938260575505,Stayed,222,Urban,Private,Low,51.32734807408252,11086.72038475987
3584,6,Bachelors,Traditional,46000,0.0,6.800409764065556,9.322396712673065,Left,162,Urban,Private,High,77.87084603742451,10070.527103943457
3584,11,Bachelors,Performance-Based,51000,6039.910659195366,5.825394522995588,3.9143463992926986,Stayed,211,Urban,Private,High,75.70890510693167,10540.913651559678
3584,17,Bachelors,Traditional,57000,0.0,8.00862222158026,6.624241055399226,Stayed,204,Urban,Private,Low,80.53802052034902,11125.938473381142
3584,29,Bachelors,Traditional,69000,0.0,7.901012263883263,3.4546178510338943,Stayed,53,Urban,Charter,Low,63.23077999694041,11715.319246404038
3585,9,Bachelors,Traditional,49000,0.0,5.673378792138534,9.241697785852796,Stayed,27,Suburban,Public,Low,58.490064225776976,12316.221747000136
3585,17,Masters,Performance-Based,62000,6200.851879806876,6.443879722166547,9.48231311687297,Stayed,300,Rural,Private,Low,76.29628841923612,10754.600986089705
3585,18,Masters,Performance-Based,63000,5582.455737027649,4.663440665589654,7.541883734240545,Stayed,209,Suburban,Charter,High,75.15047686306048,10097.043255889654
3585,19,Bachelors,Traditional,59000,0.0,6.301160052738884,5.113061654706764,Stayed,215,Urban,Public,Low,66.84730755359655,8846.457338863334
3585,11,Doctorate,Performance-Based,61000,5026.575703255377,6.671762675040517,5.870456332704873,Stayed,192,Suburban,Charter,Medium,78.56398794323472,12959.888277780052
3586,19,Masters,Traditional,64000,0.0,5.960646655109157,6.883673684943725,Stayed,252,Rural,Charter,Medium,79.17861947054776,9688.64552921584
3586,8,Bachelors,Traditional,48000,0.0,6.020795678792064,7.342657958397579,Stayed,38,Urban,Public,High,50.403298761202244,9357.228316694012
3586,22,Bachelors,Performance-Based,62000,4129.172596638282,4.0747343836007035,7.4954817119919355,Stayed,220,Urban,Public,Medium,70.81874139386322,11502.774246743578
3586,10,Masters,Traditional,55000,0.0,9.368170765588374,6.363003983254181,Stayed,201,Urban,Charter,Low,73.57787360348283,11852.355095063283
3586,15,Masters,Traditional,60000,0.0,8.105006545547287,5.746345791303644,Left,188,Rural,Public,Medium,69.27171087343127,7836.90399277121
3587,14,Masters,Performance-Based,59000,2875.070871421969,8.333536492396412,6.166720190268878,Left,232,Urban,Public,High,72.16458589581976,6676.95987546208
3587,9,Masters,Traditional,54000,0.0,6.892632936598582,6.373388220932577,Stayed,152,Urban,Public,High,73.46448209496975,11910.284641002476
3587,21,Bachelors,Traditional,61000,0.0,5.222337097099036,3.8039397715097145,Stayed,4,Rural,Public,High,85.23029856408026,11220.74053086693
3587,27,Bachelors,Traditional,67000,0.0,8.468286307114086,4.9570123238506865,Stayed,220,Urban,Public,Medium,70.81874139386322,11502.774246743578
3587,24,Masters,Performance-Based,69000,8557.115140600023,7.953106619390906,7.397841463603332,Stayed,173,Urban,Private,Medium,69.22898290585896,6969.617875602895
3588,27,Bachelors,Traditional,67000,0.0,6.765660604543917,5.197752373269104,Stayed,168,Urban,Charter,High,88.96792982653947,11515.01542009461
3588,14,Bachelors,Performance-Based,54000,3679.3751641236954,5.6776615212750725,8.01749494084171,Stayed,136,Urban,Charter,Medium,85.4993440501754,10148.18956083955
3588,9,Masters,Traditional,54000,0.0,5.009759474867586,3.3850520269628754,Left,25,Rural,Public,Low,64.55617275474818,7987.965237000596
3588,10,Masters,Traditional,55000,0.0,4.487051369033096,6.784843394889075,Left,5,Rural,Charter,Medium,67.65846625276664,9958.196812071703
3588,23,Bachelors,Traditional,63000,0.0,5.379588357821103,4.330077151976781,Stayed,235,Suburban,Public,Medium,91.43944089325325,8696.327784395682
3589,26,Bachelors,Traditional,66000,0.0,6.575744833288846,3.935924466880011,Left,169,Suburban,Charter,High,67.5461188399713,8938.997704778945
3589,26,Masters,Traditional,71000,0.0,5.3739072426882455,5.532406404428162,Stayed,89,Rural,Private,Low,64.70239796232961,11900.847676372101
3589,17,Bachelors,Performance-Based,57000,5812.850199875336,3.367658646063479,4.900585269189305,Left,276,Rural,Private,High,74.6210347426327,5577.72938198423
3589,1,Masters,Performance-Based,46000,3646.6475436233604,7.540521342912498,5.56373496930405,Stayed,230,Urban,Private,Medium,76.79597748934675,8191.366749791183
3589,3,Bachelors,Traditional,43000,0.0,7.328551616920007,4.873715660834275,Left,57,Suburban,Charter,Medium,61.607824767773614,9962.97372801522
3590,2,Bachelors,Traditional,42000,0.0,7.6461986549029,3.777219132599591,Stayed,155,Rural,Public,Low,72.93072473298682,8939.48476325512
3590,23,Masters,Traditional,68000,0.0,7.563236439350893,3.920669427705615,Stayed,75,Suburban,Charter,Low,43.80254895910255,14306.364915023114
3590,13,Masters,Traditional,58000,0.0,5.523412659322016,5.274556514510804,Stayed,11,Rural,Public,Low,65.36582307187538,9564.63759354556
3590,28,Doctorate,Performance-Based,78000,5694.103395806057,5.981219902597922,8.204530092454648,Stayed,263,Rural,Private,High,37.58732659930927,11742.249406863384
3590,29,Bachelors,Traditional,69000,0.0,6.31556805389882,2.856928759723477,Left,174,Rural,Public,High,73.41151974816644,12733.74853488905
3591,3,Bachelors,Traditional,43000,0.0,4.494786421685365,5.282672531939525,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
3591,15,Bachelors,Traditional,55000,0.0,6.849716074502561,2.985190682714952,Stayed,268,Urban,Charter,Low,55.69858622039367,7983.8273781651915
3591,27,Bachelors,Traditional,67000,0.0,9.706586781255584,4.201230727743406,Stayed,281,Rural,Private,Medium,71.13517345251248,10676.99281498883
3591,21,Bachelors,Performance-Based,61000,4041.9624073155373,10.0,6.802762177807606,Stayed,263,Rural,Private,High,37.58732659930927,11742.249406863384
3591,14,Bachelors,Traditional,54000,0.0,8.461317537335797,3.5148491669256003,Stayed,263,Rural,Private,High,37.58732659930927,11742.249406863384
3592,27,Masters,Performance-Based,72000,5883.531037471214,5.750642848564534,6.848909254473259,Stayed,3,Rural,Public,Low,76.47688538100692,11494.587210246524
3592,11,Bachelors,Traditional,51000,0.0,7.309667818321163,2.166256760140289,Stayed,46,Urban,Public,Low,62.801557916052914,10464.099874715273
3592,29,Doctorate,Traditional,79000,0.0,8.236309575997868,2.9680377539654867,Stayed,158,Suburban,Charter,High,74.73832920911788,7929.515355161252
3592,23,Bachelors,Traditional,63000,0.0,9.689546848657033,5.866835939087011,Stayed,172,Urban,Charter,Low,61.841897150345616,5396.157670528831
3592,1,Bachelors,Traditional,41000,0.0,8.517708859797619,4.741676254642981,Stayed,131,Urban,Private,High,54.493365689338674,7633.48297466845
3593,6,Bachelors,Traditional,46000,0.0,6.020547666998808,6.250487308307284,Stayed,134,Urban,Private,High,74.73592430635182,11435.084511591926
3593,3,Bachelors,Traditional,43000,0.0,4.14558374738435,4.374375803774591,Stayed,247,Suburban,Charter,Low,65.25054688839043,11154.14425436108
3593,6,Masters,Traditional,51000,0.0,7.52621444418135,6.020995065906783,Stayed,191,Urban,Public,Medium,65.53485047932979,9984.054717366766
3593,13,Doctorate,Performance-Based,63000,8455.62225948659,7.852479372469295,6.096558931802863,Stayed,22,Suburban,Private,Medium,67.74223699513465,11190.314050873827
3593,15,Masters,Traditional,60000,0.0,7.254738742218695,5.901696703992976,Stayed,33,Rural,Private,Low,69.86502775262066,10151.609116387453
3594,4,Bachelors,Performance-Based,44000,8840.976780925695,6.663348677783851,7.439270743229104,Stayed,293,Suburban,Private,Low,64.10635243055789,10957.959651492783
3594,1,Masters,Traditional,46000,0.0,8.418556125343834,6.481211988618725,Stayed,252,Rural,Charter,Medium,79.17861947054776,9688.64552921584
3594,30,Masters,Traditional,75000,0.0,7.287366221516785,5.118404098754215,Stayed,99,Suburban,Private,Low,70.05113456642461,9770.920309494764
3594,2,Masters,Performance-Based,47000,2593.16602140618,7.058329374610075,8.219732991258859,Stayed,175,Suburban,Charter,High,72.7669079933002,13289.935427002567
3594,8,Bachelors,Traditional,48000,0.0,8.60761745911072,8.009036655086597,Stayed,143,Suburban,Private,Low,53.92516765438772,5865.115799920247
3595,10,Bachelors,Performance-Based,50000,5723.631040765183,7.905012555709088,3.9976072981864825,Stayed,53,Urban,Charter,Low,63.23077999694041,11715.319246404038
3595,26,Bachelors,Performance-Based,66000,6139.060648361863,6.823820253852187,7.24110744945187,Left,224,Urban,Private,High,53.87284128810349,11141.197337186319
3595,12,Bachelors,Traditional,52000,0.0,6.420367749867227,5.710919265338498,Stayed,37,Suburban,Private,Medium,72.08863595004756,8349.005606414978
3595,4,Masters,Traditional,49000,0.0,8.544223362558368,3.4817041571327163,Left,40,Rural,Public,Low,71.96861235869123,8872.55089439205
3595,13,Bachelors,Traditional,53000,0.0,4.394953546864389,6.522331377628956,Stayed,64,Urban,Private,High,58.037933759193294,10803.423444197882
3596,18,Bachelors,Performance-Based,58000,2698.8328857240554,4.878273404300921,5.63233917455002,Left,97,Rural,Charter,High,72.96120277064576,6573.730941818245
3596,18,Masters,Traditional,63000,0.0,7.275634260540212,4.43268716456785,Stayed,283,Suburban,Private,Medium,85.86016816145352,11265.56373221257
3596,29,Bachelors,Traditional,69000,0.0,8.11179544964292,5.180614816769396,Stayed,70,Rural,Charter,Low,63.54880245394876,8453.980432289067
3596,18,Bachelors,Traditional,58000,0.0,7.563160735395424,5.8968456115458885,Left,24,Suburban,Charter,High,55.75251813786544,14184.77455137092
3596,1,Bachelors,Performance-Based,41000,4266.840972586145,10.0,7.790106770151086,Stayed,140,Rural,Charter,Medium,57.69135683566045,9888.904602206763
3597,26,Bachelors,Traditional,66000,0.0,9.250089428577942,4.283733804679235,Stayed,297,Rural,Public,Medium,78.9959987543325,9460.250129413258
3597,27,Masters,Traditional,72000,0.0,7.2860884900808855,6.21501233663392,Stayed,41,Urban,Charter,High,77.3846657999541,8355.559208867136
3597,28,Masters,Performance-Based,73000,9562.758416317321,5.202331547282745,8.515967099124051,Stayed,66,Rural,Private,Low,83.56240028570824,9197.559056228327
3597,29,Bachelors,Performance-Based,69000,3293.652210880857,6.780796008689123,7.521970576900237,Left,264,Urban,Public,High,59.756123586657104,9347.952935664318
3597,23,Masters,Traditional,68000,0.0,6.83788599368839,4.695160368441391,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
3598,25,Masters,Performance-Based,70000,1871.8493518527084,3.2870190581770826,5.713189091383481,Stayed,202,Urban,Private,High,75.60784526368235,13818.83328094026
3598,14,Doctorate,Traditional,64000,0.0,7.886691912932907,5.500011080040059,Left,101,Suburban,Private,High,55.84629257949586,6811.144682411266
3598,5,Masters,Performance-Based,50000,670.7340509054093,8.657666995951935,6.912851294797603,Left,9,Suburban,Charter,High,65.30525614065049,11094.194762340076
3598,24,Bachelors,Performance-Based,64000,5223.768085054586,6.742350043755152,6.294693165017355,Stayed,106,Urban,Public,Medium,74.04050856814538,11245.699864694998
3598,8,Masters,Performance-Based,53000,3651.72381163503,7.991775241170391,7.489328818648975,Stayed,51,Rural,Charter,Low,73.24083969394795,10621.81513119601
3599,26,Masters,Performance-Based,71000,6232.478062863911,6.167528465990262,5.5494537998337625,Stayed,96,Rural,Private,High,55.364850518678814,9061.64869579059
3599,10,Masters,Performance-Based,55000,5352.309778791023,7.266180737479487,7.927361881476767,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
3599,19,Masters,Traditional,64000,0.0,4.007814854589649,5.382077109535626,Stayed,110,Suburban,Public,Low,69.25554084233833,11028.877668117499
3599,17,Doctorate,Performance-Based,67000,2012.594188436496,3.9804960934714364,6.040661059352197,Stayed,131,Urban,Private,High,54.493365689338674,7633.48297466845
3599,11,Masters,Performance-Based,56000,5206.037266712861,6.406676135633744,5.472261389398936,Stayed,116,Urban,Private,Low,73.01547342333612,8503.026926886892
3600,15,Doctorate,Traditional,65000,0.0,5.539649203591425,4.272623532473728,Stayed,281,Rural,Private,Medium,71.13517345251248,10676.99281498883
3600,11,Bachelors,Traditional,51000,0.0,7.194486111115265,6.737070744148978,Left,188,Rural,Public,Medium,69.27171087343127,7836.90399277121
3600,5,Bachelors,Traditional,45000,0.0,4.431522341348986,5.316264964550689,Stayed,232,Urban,Public,High,72.16458589581976,6676.95987546208
3600,9,Masters,Traditional,54000,0.0,6.45144401787723,4.683925610515729,Stayed,89,Rural,Private,Low,64.70239796232961,11900.847676372101
